,x,y,omega,y_pi,var,res
0,-1.999845746209207,-1.038532220294907,0,-2.0572474753325762,0.20013435073540256,-0.04575217790121999
1,-1.9994476368271146,-1.033418316433118,1,-2.0497125456670493,0.20013477923199138,-0.040656297436067135
2,-1.9994347542368653,-0.7895165469303702,1,-1.6666529541773858,0.20013479311927074,0.2032448849466314
3,-1.9989432842600197,-0.880652563222295,0,-1.8154565805348146,0.2001353239209269,0.11208628575650659
4,-1.9989265076495406,-1.0178519266768005,0,-2.0266589715663055,0.2001353420746858,-0.025113854959011195
5,-1.9983070206073918,-0.7488687522290627,1,-1.5979283329521794,0.2001360140145886,0.24384031954556296
6,-1.9972436614157263,-0.92174454962064,0,-1.8802697457758566,0.20013717470603629,0.07091335668757315
7,-1.9968694642006408,-0.8307313961993759,1,-1.734832156691414,0.2001375853582783,0.1619080774409688
8,-1.9967208417964124,-1.177613701873661,1,-2.2551564906951764,0.2001377487792551,-0.1849816122187512
9,-1.9964436880399306,-0.4015842648613306,1,-0.9432370910172176,0.20013805401575138,0.5910339584458921
10,-1.9960257838935584,-1.0005108922828236,0,-2.000766240559028,0.20013851546307612,-0.007913817385791666
11,-1.9958862961996329,-0.9810047712020751,0,-1.97137113346409,0.20013866980608533,0.011585179857205419
12,-1.9952896093217967,-1.1952035911533008,1,-2.279265209029949,0.20013933186088018,-0.20264448586185746
13,-1.9949213375809105,-1.3905151851478648,1,-2.5343845818252007,0.2001397419545144,-0.39797542281533826
14,-1.9946054592259226,-1.577024263495393,1,-2.758811100729591,0.20014009460580545,-0.5845012807069675
15,-1.9945847749676298,-0.9248460512951233,1,-1.885106229764161,0.20014011772708926,0.06767582661620086
16,-1.9939272777777894,-1.0436506659494977,0,-2.0647700790340564,0.20014085455708322,-0.051164306134842574
17,-1.9937636356391382,-0.6537161266202945,0,-1.431007390225698,0.20014103850757997,0.33876127235116626
18,-1.9928547078855017,-0.8803892279111256,1,-1.8150367721355272,0.2001420643398626,0.11203750375641608
19,-1.9916882462128727,-1.0789815738830122,1,-2.1161836975260546,0.20014339107473478,-0.08662215048827582
20,-1.9912454391946652,-1.0523827070570095,0,-2.077559916193558,0.20014389775718772,-0.060049528212726355
21,-1.9911507122389338,-1.1188805394847563,1,-2.173192514076176,0.20014400636621008,-0.12655302553322334
22,-1.9910005118284921,-1.012058861097878,0,-2.018033942874589,0.2001441787356783,-0.019740366310800672
23,-1.9909068251332425,-0.9317101221632977,0,-1.8957827940107015,0.20014428634807452,0.06060272400102018
24,-1.990783788065578,-1.3712777701571381,0,-2.5102247105865483,0.20014442778782995,-0.37897236914969645
25,-1.9905368308647908,-0.9412350354763434,1,-1.9105361997872878,0.2001447120746182,0.05105532901892418
26,-1.9904030992625974,-1.0777966439390771,0,-2.1144737324890257,0.2001448662395754,-0.08551447397163214
27,-1.989901341235731,-1.0915283533434903,1,-2.1342295979939396,0.20014544603587905,-0.09927725816904465
28,-1.9887516258481228,-1.2045079557381182,1,-2.2919380167450853,0.20014678277421902,-0.2123300663397779
29,-1.9887339552893502,-0.9972875555458421,0,-1.9959285722308888,0.20014680340874558,-0.0051108134653865545
30,-1.9886361703555173,-1.066640273635004,1,-2.098325534278355,0.20014691764475115,-0.07446989287756345
31,-1.9883270366674575,-1.1238967238868387,1,-2.1802825694923182,0.20014727933424875,-0.13174659155743906
32,-1.9881543999949147,-0.8317877126859099,1,-1.7365600932709107,0.20014748168368346,0.16035101999574874
33,-1.9874557244094393,-0.8987281130131712,0,-1.8441360366097481,0.20014830327212293,0.09336380264454092
34,-1.9873756092863224,-0.6964709571722152,1,-1.5070838468886967,0.20014839775481172,0.2956155194666583
35,-1.9873134185404502,-0.8233495868747028,0,-1.7227299928752808,0.2001484711374978,0.16873265751276278
36,-1.987188308060742,-0.9118998611194936,0,-1.8648668387432366,0.2001486188660299,0.08017384227820246
37,-1.9860211631885867,-0.666563988816887,0,-1.4540567258396804,0.2001500036616539,0.3254282790082237
38,-1.9856884108142676,-1.0563290206922602,0,-2.083322107042004,0.20015040067452902,-0.0643605626915078
39,-1.9856224527074051,-1.2184665757835609,0,-2.3108477479651466,0.20015047948712078,-0.22650286915250184
40,-1.9854624160310141,-0.9451906728555172,0,-1.9166421691242437,0.20015067087393879,0.04676146134241477
41,-1.9853230734035696,-1.1694585418520413,0,-2.243911424903374,0.20015083769851938,-0.17751653464438966
42,-1.9850301995593185,-1.1397045072633343,0,-2.2025149611399395,0.20015118889870173,-0.1477839409275199
43,-1.98448371416207,-1.0777644465582574,1,-2.1144272548849394,0.20015184626621377,-0.08588445820863011
44,-1.9839726558496058,-0.9699158202782213,0,-1.9545314824842284,0.2001524634397212,0.021925537933685457
45,-1.983878399383546,-1.2164718101287886,0,-2.308152913699967,0.2001525775236996,-0.224637649639571
46,-1.9835582362439572,-1.2022629153252122,0,-2.288885224483,0.2001529656326484,-0.21045337509372541
47,-1.9829519562778626,-1.1280629895129313,0,-2.186158388479955,0.20015370311303032,-0.1363008064436112
48,-1.9826889822012954,-0.9926675833723637,0,-1.988981172315859,0.20015402402947685,-0.0009262445355422422
49,-1.9826682722691369,-0.9712993109663841,0,-1.95663759278587,0.20015404932916334,0.02044037846316793
