,x,y,omega,y_pi,var,res_cc,res_ipw,res_ipw_hcc
0,-1.9994476368271146,-1.033418316433118,1,-2.0497125456670493,0.20013477923199138,-0.040656297436067135,-0.051109731128615166,-0.05109967879417543
1,-1.9994347542368653,-0.7895165469303702,1,-1.6666529541773858,0.20013479311927074,0.2032448849466314,0.19279260324493486,0.19280285615026926
2,-1.9983070206073918,-0.7488687522290627,1,-1.5979283329521794,0.2001360140145886,0.24384031954556296,0.2334886501321759,0.23351663613032847
3,-1.9968694642006408,-0.8307313961993759,1,-1.734832156691414,0.2001375853582783,0.1619080774409688,0.15168394899511917,0.15173503248213416
4,-1.9967208417964124,-1.177613701873661,1,-2.2551564906951764,0.2001377487792551,-0.1849816122187512,-0.19519260345479172,-0.19513910123154032
5,-1.9964436880399306,-0.4015842648613306,1,-0.9432370910172176,0.20013805401575138,0.5910339584458921,0.5808474402947444,0.5809054681828175
6,-1.9952896093217967,-1.1952035911533008,1,-2.279265209029949,0.20013933186088018,-0.20264448586185746,-0.21272946543292515,-0.21265238343113213
7,-1.9949213375809105,-1.3905151851478648,1,-2.5343845818252007,0.2001397419545144,-0.39797542281533826,-0.4080281307282766,-0.40794489876412365
8,-1.9946054592259226,-1.577024263495393,1,-2.758811100729591,0.20014009460580545,-0.5845012807069675,-0.5945263600718862,-0.5944378267307026
9,-1.9945847749676298,-0.9248460512951233,1,-1.885106229764161,0.20014011772708926,0.06767582661620086,0.057652554722285254,0.05774143604938209
10,-1.9928547078855017,-0.8803892279111256,1,-1.8150367721355272,0.2001420643398626,0.11203750375641608,0.10216464622101629,0.1022829917136362
11,-1.9916882462128727,-1.0789815738830122,1,-2.1161836975260546,0.20014339107473478,-0.08662215048827582,-0.09639449263171507,-0.09625589635143739
12,-1.9911507122389338,-1.1188805394847563,1,-2.173192514076176,0.20014400636621008,-0.12655302553322334,-0.13627930512164366,-0.1361312771070794
13,-1.9905368308647908,-0.9412350354763434,1,-1.9105361997872878,0.2001447120746182,0.05105532901892418,0.04138144872886562,0.0415403224048887
14,-1.989901341235731,-1.0915283533434903,1,-2.1342295979939396,0.20014544603587905,-0.09927725816904465,-0.1088971316852152,-0.10872694945818961
15,-1.9887516258481228,-1.2045079557381182,1,-2.2919380167450853,0.20014678277421902,-0.2123300663397779,-0.22185286459131137,-0.22166202186191475
16,-1.9886361703555173,-1.066640273635004,1,-2.098325534278355,0.20014691764475115,-0.07446989287756345,-0.08398298888612465,-0.08379005757397562
17,-1.9883270366674575,-1.1238967238868387,1,-2.1802825694923182,0.20014727933424875,-0.13174659155743906,-0.14123375195488708,-0.14103521637491512
18,-1.9881543999949147,-0.8317877126859099,1,-1.7365600932709107,0.20014748168368346,0.16035101999574874,0.15087831643767136,0.15107998928778554
19,-1.9873756092863224,-0.6964709571722152,1,-1.5070838468886967,0.20014839775481172,0.2956155194666583,0.2862077889758129,0.28642368004150986
20,-1.98448371416207,-1.0777644465582574,1,-2.1144272548849394,0.20015184626621377,-0.08588445820863011,-0.09505456811929125,-0.09478502184027027
21,-1.9798264952813698,-0.8464855109192745,1,-1.7605035699609208,0.20015755804392857,0.14501657166298265,0.13621609254334632,0.13657426627520775
22,-1.9795640331389386,-1.116693547891582,1,-2.1700959997934466,0.2001578858499888,-0.1252145793594075,-0.133994736121402,-0.1336315094483833
23,-1.9776927643785611,-1.1251764391832255,1,-2.18208863964627,0.2001602415694274,-0.13386831118059006,-0.14250521540658445,-0.1421058503965551
24,-1.9771803627470854,-0.6399537588041948,1,-1.4061352248084555,0.2001608923410891,0.35130568667463324,0.3427075005401419,0.34311678707789595
25,-1.9762291362010203,-1.0669405081940195,1,-2.0987612586182376,0.2001621070028403,-0.07577368257128914,-0.08430058008965946,-0.08387285812118728
26,-1.9759358593306189,-0.5874750588820981,1,-1.3095264121039125,0.20016248322825633,0.40366261126416814,0.3951575378392068,0.395590946410163
27,-1.9750113032187335,-0.9589420998713101,1,-1.9377737313139107,0.2001636746360002,0.03210176655142949,0.02366501107356267,0.024116348126326792
28,-1.9735100993434624,-1.04325670870398,1,-2.064191752213845,0.2001656265576986,-0.052371439470169534,-0.06069884069597886,-0.06021841683596718
29,-1.9734552113932318,-0.9860434003176002,1,-1.9789917715972025,0.20016569833619932,0.0048359189876978625,-0.0034875211161788933,-0.003006034939797231
30,-1.9726040989070333,-1.2213815386029938,1,-2.314781265214541,0.20016681509176523,-0.23059587913212443,-0.2388582338752513,-0.23836029113898383
